Hour,Rr,Rs,R1,R3,LoadT,ReactiveLoadT,LoadTPercent,s_demand,load
54,246,0,0,0,2479.2180511,1931.78,0.727139227,3628,5181.417681
55,246,0,0,0,3082.703905,1932.78,0.753808855,3800,5261.426565
56,246,0,0,0,2875.2374257,1933.78,0.768745506,3968,5306.236518
57,246,0,0,0,3079.0618888,1934.78,0.78979843,4032,5369.39529
58,246,0,0,0,2586.678165,1935.78,0.807497468,4192,5422.492404
59,246,0,0,0,3013.1594317,1936.78,0.815244306,4248,5445.732918
60,246,0,0,0,2372.8016368,1937.78,0.822212942,4300,5466.638826
61,246,0,0,0,3039.9694353,1938.78,0.82923394,4448,5487.70182
62,246,0,0,0,1862.1382508,1939.78,0.839118851,4592,5517.356553
63,246,0,0,0,2023.61372,1940.78,0.851889116,4632,5555.667348
64,246,0,0,0,2356.054805,1941.78,0.865323027,4768,5595.969081
65,246,0,0,0,3469.4357103,1942.78,0.884493647,4800,5653.480941
66,246,0,0,0,2406.7860566,1943.78,0.901688731,4928,5705.066193
67,246,0,0,0,3283.6668012,1944.78,0.921001984,4952,5763.005952
68,246,0,0,0,3150.6279449,1945.78,0.945717755,4972,5837.153265
69,246,0,0,0,3045.8439062,1946.78,0.955746957,5088,5867.240871
70,246,0,0,0,3652.9042082,1947.78,0.974665127,5100,5923.995381
71,246,0,0,0,2831.2764454,1948.78,0.987461099,5208,5962.383297
72,246,0,0,0,2691.0207709,1949.78,0.996568518,5212,5989.705554
73,246,0,0,0,2173.9729807,1950.78,0.981886687,4912,5945.660061
74,246,0,0,0,2861.7684372,1951.78,0.975404827,4608,5926.214481
75,246,0,0,0,2307.7529077,1952.78,0.95918223,4500,5877.54669
76,246,0,0,0,2646.5128167,1953.78,0.950067703,4388,5850.203109
77,246,0,0,0,2523.7203397,1954.78,0.915643655,4272,5746.930965
78,246,0,0,0,3185.5741632,1955.78,0.883246439,4152,5649.739317
79,246,0,0,0,3207.2246493,1956.78,0.852971302,4028,5558.913906
80,246,0,0,0,2688.6325086,1957.78,0.82409193,3900,5472.27579
81,246,0,0,0,3154.2446809,1958.78,0.804868829,3768,5414.606487
82,246,0,0,0,3329.5235381,1959.78,0.794957737,3632,5384.873211
83,246,0,0,0,3565.3002357,1960.78,0.783091248,3492,5349.273744
84,246,0,0,0,2164.0582,1961.78,0.755335288,3348,5266.005864
85,246,0,0,0,3015.861021,1962.78,0.712004976,3200,5136.014928
86,246,0,0,0,3159.0482254,1963.78,0.67081546,3048,5012.44638
87,246,0,0,0,3084.992679,1964.78,0.634997068,2892,4904.991204
88,246,0,0,0,2668.2746171,1965.78,0.585431423,2732,4756.294269
89,246,0,0,0,1935.7866748,1966.78,0.525881238,2568,4577.643714
90,246,0,0,0,2192.7794742,1967.78,0.479223693,2400,4437.671079
91,246,0,0,0,3358.5177263,1968.78,0.430632193,2228,4291.896579
92,246,0,0,0,2310.1451974,1969.78,0.379544854,2052,4138.634562
93,246,0,0,0,2660.7851218,1970.78,0.332260625,1872,3996.781875
94,246,0,0,0,2615.0087192,1971.78,0.292732593,1688,3878.197779
95,246,0,0,0,2935.2894102,1972.78,0.252064682,1500,3756.194046
96,246,0,0,0,2745.3564381,1973.78,0.213965467,1308,3641.896401
