Hour,Rr,Rs,R1,R3,LoadT,ReactiveLoadT,LoadTPercent,s_demand,load
62,246,0,0,0,2229.7979383,1939.78,0.839118851,4592,5517.356553
63,246,0,0,0,2081.4068536,1940.78,0.851889116,4632,5555.667348
64,246,0,0,0,2234.1753014,1941.78,0.865323027,4768,5595.969081
65,246,0,0,0,3301.1123899,1942.78,0.884493647,4800,5653.480941
66,246,0,0,0,2434.0698805,1943.78,0.901688731,4928,5705.066193
67,246,0,0,0,3033.9541424,1944.78,0.921001984,4952,5763.005952
68,246,0,0,0,3063.2977294,1945.78,0.945717755,4972,5837.153265
69,246,0,0,0,3106.2625761,1946.78,0.955746957,5088,5867.240871
70,246,0,0,0,3731.5891693,1947.78,0.974665127,5100,5923.995381
71,246,0,0,0,3046.8121197,1948.78,0.987461099,5208,5962.383297
72,246,0,0,0,2638.6879733,1949.78,0.996568518,5212,5989.705554
73,246,0,0,0,2192.6775506,1950.78,0.981886687,4912,5945.660061
74,246,0,0,0,2954.7557482,1951.78,0.975404827,4608,5926.214481
75,246,0,0,0,2180.6134081,1952.78,0.95918223,4500,5877.54669
76,246,0,0,0,2760.523489,1953.78,0.950067703,4388,5850.203109
77,246,0,0,0,2676.3816653,1954.78,0.915643655,4272,5746.930965
78,246,0,0,0,3424.1563421,1955.78,0.883246439,4152,5649.739317
79,246,0,0,0,3235.5535548,1956.78,0.852971302,4028,5558.913906
80,246,0,0,0,2392.5719976,1957.78,0.82409193,3900,5472.27579
81,246,0,0,0,3339.5315364,1958.78,0.804868829,3768,5414.606487
82,246,0,0,0,3218.8190881,1959.78,0.794957737,3632,5384.873211
83,246,0,0,0,3247.4259082,1960.78,0.783091248,3492,5349.273744
84,246,0,0,0,2175.5656873,1961.78,0.755335288,3348,5266.005864
85,246,0,0,0,3094.3846103,1962.78,0.712004976,3200,5136.014928
86,246,0,0,0,3171.4483179,1963.78,0.67081546,3048,5012.44638
87,246,0,0,0,3257.1153116,1964.78,0.634997068,2892,4904.991204
88,246,0,0,0,2422.7481193,1965.78,0.585431423,2732,4756.294269
89,246,0,0,0,2031.5642677,1966.78,0.525881238,2568,4577.643714
90,246,0,0,0,2440.2501475,1967.78,0.479223693,2400,4437.671079
91,246,0,0,0,3560.6654799,1968.78,0.430632193,2228,4291.896579
92,246,0,0,0,2194.9040983,1969.78,0.379544854,2052,4138.634562
93,246,0,0,0,2492.6602333,1970.78,0.332260625,1872,3996.781875
94,246,0,0,0,2618.2509188,1971.78,0.292732593,1688,3878.197779
95,246,0,0,0,2636.5219007,1972.78,0.252064682,1500,3756.194046
96,246,0,0,0,2685.9517574,1973.78,0.213965467,1308,3641.896401
